"sample","module_number","module","ID","Term","Ont","N","DE","P.DE","type"
"L10_int","9","darkmagenta","GO:0045621","positive regulation of lymphocyte differentiation","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:1901224","positive regulation of NIK/NF-kappaB signaling","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0048260","positive regulation of receptor-mediated endocytosis","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0046637","regulation of alpha-beta T cell differentiation","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0046850","regulation of bone remodeling","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0032663","regulation of interleukin-2 production","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0060688","regulation of morphogenesis of a branching structure","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0048259","regulation of receptor-mediated endocytosis","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0002709","regulation of T cell mediated immunity","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0034103","regulation of tissue remodeling","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0002828","regulation of type 2 immune response","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0045069","regulation of viral genome replication","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0051412","response to corticosterone","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0051385","response to mineralocorticoid","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0042092","type 2 immune response","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0072189","ureter development","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0019079","viral genome replication","BP",3,1,0.00542616947884933,"GOTerms"
"L10_int","9","darkmagenta","GO:0048514","blood vessel morphogenesis","BP",62,2,0.00556790742865638,"GOTerms"
"L10_int","9","darkmagenta","GO:0044249","cellular biosynthetic process","BP",658,5,0.00576047313024606,"GOTerms"
"L10_int","9","darkmagenta","GO:0006464","cellular protein modification process","BP",409,4,0.00583005605924728,"GOTerms"
"L10_int","9","darkmagenta","GO:0036211","protein modification process","BP",409,4,0.00583005605924728,"GOTerms"
"L10_int","9","darkmagenta","GO:0001568","blood vessel development","BP",64,2,0.00592288720987437,"GOTerms"
"L10_int","9","darkmagenta","GO:0051716","cellular response to stimulus","BP",666,5,0.00606109428501127,"GOTerms"
"L10_int","9","darkmagenta","GO:0048568","embryonic organ development","BP",65,2,0.00610418321267036,"GOTerms"
"L10_int","9","darkmagenta","GO:0034330","cell junction organization","BP",66,2,0.00628800464189555,"GOTerms"
"L10_int","9","darkmagenta","GO:0048589","developmental growth","BP",66,2,0.00628800464189555,"GOTerms"
"L10_int","9","darkmagenta","GO:0030097","hemopoiesis","BP",66,2,0.00628800464189555,"GOTerms"
"L10_int","9","darkmagenta","GO:0048729","tissue morphogenesis","BP",66,2,0.00628800464189555,"GOTerms"
"L10_int","9","darkmagenta","GO:1901576","organic substance biosynthetic process","BP",673,5,0.00633319547159693,"GOTerms"
"L10_int","9","darkmagenta","GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",421,4,0.00645311752919919,"GOTerms"
"L10_int","9","darkmagenta","GO:0098609","cell-cell adhesion","BP",67,2,0.00647434253863791,"GOTerms"
"L10_int","9","darkmagenta","GO:0198738","cell-cell signaling by wnt","BP",67,2,0.00647434253863791,"GOTerms"
"L10_int","9","darkmagenta","GO:1902533","positive regulation of intracellular signal transduction","BP",67,2,0.00647434253863791,"GOTerms"
"L10_int","9","darkmagenta","GO:0016055","Wnt signaling pathway","BP",67,2,0.00647434253863791,"GOTerms"
"L10_int","9","darkmagenta","GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",423,4,0.00656112906025082,"GOTerms"
"L10_int","9","darkmagenta","GO:0007409","axonogenesis","BP",68,2,0.00666318796581938,"GOTerms"
"L10_int","9","darkmagenta","GO:0010556","regulation of macromolecule biosynthetic process","BP",425,4,0.00667034762860543,"GOTerms"
"L10_int","9","darkmagenta","GO:0009058","biosynthetic process","BP",682,5,0.00669570756015305,"GOTerms"
"L10_int","9","darkmagenta","GO:0043412","macromolecule modification","BP",426,4,0.0067254114312427,"GOTerms"
"L10_int","9","darkmagenta","GO:0034654","nucleobase-containing compound biosynthetic process","BP",428,4,0.00683645181715441,"GOTerms"
"L10_int","9","darkmagenta","GO:0048534","hematopoietic or lymphoid organ development","BP",69,2,0.00685453200815131,"GOTerms"
"L10_int","9","darkmagenta","GO:0001944","vasculature development","BP",69,2,0.00685453200815131,"GOTerms"
"L10_int","9","darkmagenta","GO:0048468","cell development","BP",219,3,0.00698302017524637,"GOTerms"
"L10_int","9","darkmagenta","GO:0006040","amino sugar metabolic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0070977","bone maturation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0003208","cardiac ventricle morphogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0009712","catechol-containing compound metabolic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0006584","catecholamine metabolic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0070593","dendrite self-avoidance","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0021879","forebrain neuron differentiation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0061647","histone H3-K9 modification","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0071887","leukocyte apoptotic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0002320","lymphoid progenitor cell differentiation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0072210","metanephric nephron development","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0003338","metanephros morphogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000178","negative regulation of neural precursor cell proliferation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0043931","ossification involved in bone maturation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0033687","osteoblast proliferation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:1905209","positive regulation of cardiocyte differentiation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0045807","positive regulation of endocytosis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0035066","positive regulation of histone acetylation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000758","positive regulation of peptidyl-lysine acetylation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0031623","receptor internalization","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0048841","regulation of axon extension involved in axon guidance","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:1905207","regulation of cardiocyte differentiation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000114","regulation of establishment of cell polarity","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0032878","regulation of establishment or maintenance of cell polarity","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0051569","regulation of histone H3-K4 methylation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000106","regulation of leukocyte apoptotic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:1901222","regulation of NIK/NF-kappaB signaling","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0033688","regulation of osteoblast proliferation","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:2000677","regulation of transcription regulatory region DNA binding","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0072087","renal vesicle development","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0072077","renal vesicle morphogenesis","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0010165","response to X-ray","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0035019","somatic stem cell population maintenance","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0002456","T cell mediated immunity","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:0042403","thyroid hormone metabolic process","BP",4,1,0.00722861393497742,"GOTerms"
"L10_int","9","darkmagenta","GO:1901564","organonitrogen compound metabolic process","BP",695,5,0.00724508244322688,"GOTerms"
"L10_int","9","darkmagenta","GO:0031326","regulation of cellular biosynthetic process","BP",438,4,0.00741010231530914,"GOTerms"
"L10_int","9","darkmagenta","GO:0018130","heterocycle biosynthetic process","BP",439,4,0.00746917602295149,"GOTerms"
"L10_int","9","darkmagenta","GO:0009889","regulation of biosynthetic process","BP",441,4,0.00758826491239154,"GOTerms"
"L10_int","9","darkmagenta","GO:0061564","axon development","BP",73,2,0.00764471678334783,"GOTerms"
"L10_int","9","darkmagenta","GO:0009725","response to hormone","BP",73,2,0.00764471678334783,"GOTerms"
"L10_int","9","darkmagenta","GO:0019438","aromatic compound biosynthetic process","BP",442,4,0.00764828153975853,"GOTerms"
"L10_int","9","darkmagenta","GO:0051172","negative regulation of nitrogen compound metabolic process","BP",228,3,0.00780053728175503,"GOTerms"
"L10_int","9","darkmagenta","GO:0006935","chemotaxis","BP",74,2,0.0078484209316184,"GOTerms"
"L10_int","9","darkmagenta","GO:0042330","taxis","BP",74,2,0.0078484209316184,"GOTerms"
"L10_int","9","darkmagenta","GO:0016310","phosphorylation","BP",229,3,0.00789473316676628,"GOTerms"
"L10_int","9","darkmagenta","GO:0043170","macromolecule metabolic process","BP",1021,6,0.00832703529310852,"GOTerms"
"L10_int","9","darkmagenta","GO:0048667","cell morphogenesis involved in neuron differentiation","BP",77,2,0.00847417181289152,"GOTerms"
"L10_int","9","darkmagenta","GO:1901362","organic cyclic compound biosynthetic process","BP",456,4,0.00852199220926241,"GOTerms"
"L10_int","9","darkmagenta","GO:0010033","response to organic substance","BP",236,3,0.00857311535051968,"GOTerms"
"L10_int","9","darkmagenta","GO:0009966","regulation of signal transduction","BP",237,3,0.00867275678343926,"GOTerms"
"L10_int","9","darkmagenta","GO:0071363","cellular response to growth factor stimulus","BP",78,2,0.0086876057768599,"GOTerms"
"L10_int","9","darkmagenta","GO:0002520","immune system development","BP",79,2,0.00890345039175236,"GOTerms"
"L10_int","9","darkmagenta","GO:0070848","response to growth factor","BP",79,2,0.00890345039175236,"GOTerms"
"L10_int","9","darkmagenta","GO:0034641","cellular nitrogen compound metabolic process","BP",731,5,0.00893238991891214,"GOTerms"
"L10_int","9","darkmagenta","GO:0002287","alpha-beta T cell activation involved in immune response","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0002293","alpha-beta T cell differentiation involved in immune response","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0048846","axon extension involved in axon guidance","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0010002","cardioblast differentiation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0046513","ceramide biosynthetic process","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0048263","determination of dorsal identity","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0048262","determination of dorsal/ventral asymmetry","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0044728","DNA methylation or demethylation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0006664","glycolipid metabolic process","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0030851","granulocyte differentiation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0035315","hair cell differentiation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0048873","homeostasis of number of cells within a tissue","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0042491","inner ear auditory receptor cell differentiation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:1903509","liposaccharide metabolic process","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0072676","lymphocyte migration","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0030219","megakaryocyte differentiation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0072178","nephric duct morphogenesis","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:1902284","neuron projection extension involved in neuron projection guidance","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0043536","positive regulation of blood vessel endothelial cell migration","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0002705","positive regulation of leukocyte mediated immunity","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0002708","positive regulation of lymphocyte mediated immunity","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:1901985","positive regulation of protein acetylation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:2000273","positive regulation of signaling receptor activity","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0046634","regulation of alpha-beta T cell activation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:2000278","regulation of DNA biosynthetic process","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0031060","regulation of histone methylation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0032350","regulation of hormone metabolic process","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0008593","regulation of Notch signaling pathway","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0031952","regulation of protein autophosphorylation","BP",5,1,0.00902792772938654,"GOTerms"
"L10_int","9","darkmagenta","GO:0045580","regulation of T cell differentiation","BP",5,1,0.00902792772938654,"GOTerms"
